system:index,COUNTRY,EVI,GID_0,NDVI,SAMPLE_1,file_date,image_date,sza,time,vza,xco2,xco2_qual,xco2_sigma,.geo
2020_07_27_00000000000000000066_0,Vietnam,6053,VNM,7950,3.0,2020/01/30,2020-07-27,33.31542,2020/01/30 06:25:54.083,0.2964291,413.31314,0.0,0.63228154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15115274433721,9.506310381733051]}"
2020_07_27_00000000000000000067_0,Vietnam,6005,VNM,7968,3.0,2020/01/30,2020-07-27,33.362103,2020/01/30 06:25:54.228,0.5099639,413.51282,0.0,0.536271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12165182569741,9.587249235036433]}"
2020_07_27_00000000000000000068_0,Vietnam,6233,VNM,8143,3.0,2020/01/30,2020-07-27,33.357754,2020/01/30 06:25:54.255,0.39787424,413.44867,0.0,0.6175776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12796005569805,9.578256029113835]}"
2020_07_27_00000000000000000069_0,Vietnam,5944,VNM,7961,3.0,2020/01/30,2020-07-27,33.34881,2020/01/30 06:25:54.309,0.17722724,413.80008,0.0,0.5861565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13146348958193,9.560269617268638]}"
2020_07_27_0000000000000000006a_0,Vietnam,6430,VNM,8296,3.0,2020/01/30,2020-07-27,33.334976,2020/01/30 06:25:54.389,0.18810661,413.80646,0.0,0.54097676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15041627359267,9.533289999500845]}"
2020_07_27_0000000000000000006b_0,Vietnam,5726,VNM,8046,3.0,2020/01/30,2020-07-27,33.330215,2020/01/30 06:25:54.416,0.29679117,413.46497,0.0,0.609111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14761952644429,9.524296793578248]}"
2020_07_27_0000000000000000006c_0,Vietnam,4315,VNM,7388,3.0,2020/01/30,2020-07-27,33.3769,2020/01/30 06:25:54.562,0.51018703,413.54523,0.0,0.5670057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11816328171464,9.605235646881628]}"
2020_07_27_0000000000000000006d_0,Vietnam,5741,VNM,7683,3.0,2020/01/30,2020-07-27,33.372555,2020/01/30 06:25:54.588,0.3981863,412.53677,0.0,0.5818281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11534587576405,9.59624244095903]}"
2020_07_27_0000000000000000006e_0,Vietnam,6005,VNM,7968,3.0,2020/01/30,2020-07-27,33.36812,2020/01/30 06:25:54.615,0.28660095,413.3988,0.0,0.49761462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12165182569741,9.587249235036433]}"
2020_07_27_0000000000000000006f_0,Vietnam,6247,VNM,8023,3.0,2020/01/30,2020-07-27,33.34978,2020/01/30 06:25:54.723,0.18692043,414.83203,0.0,0.5160818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13777880288536,9.55127641134604]}"
2020_07_27_00000000000000000070_0,Vietnam,6744,VNM,8487,3.0,2020/01/30,2020-07-27,33.34502,2020/01/30 06:25:54.749,0.29559433,413.6003,0.0,0.603185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14689842964744,9.55127641134604]}"
2020_07_27_00000000000000000071_0,Vietnam,4165,VNM,7196,3.0,2020/01/30,2020-07-27,33.37389,2020/01/30 06:25:55.002,0.08367203,412.84714,0.0,0.5202138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13358754378164,9.59624244095903]}"
2020_07_27_00000000000000000072_0,Vietnam,5225,VNM,7105,3.0,2020/01/30,2020-07-27,33.364594,2020/01/30 06:25:55.056,0.18566167,412.88522,0.0,0.6067248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13708040609572,9.578256029113835]}"
2020_07_27_00000000000000000073_0,Vietnam,6042,VNM,8168,3.0,2020/01/30,2020-07-27,33.35983,2020/01/30 06:25:55.083,0.29440245,413.38828,0.0,0.6091332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14339067506859,9.569262823191236]}"
2020_07_27_00000000000000000074_0,Vietnam,6527,VNM,8005,3.0,2020/01/30,2020-07-27,33.40652,2020/01/30 06:25:55.228,0.51208454,413.51437,0.0,0.5446748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.10492490940369,9.650201676494616]}"
2020_07_27_00000000000000000075_0,Vietnam,5413,VNM,7220,3.0,2020/01/30,2020-07-27,33.388706,2020/01/30 06:25:55.336,0.08373005,412.5625,0.0,0.5330452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1209834518237,9.614228852804224]}"
2020_07_27_00000000000000000076_0,Vietnam,5014,VNM,6690,3.0,2020/01/30,2020-07-27,33.42137,2020/01/30 06:25:55.562,0.51311743,413.1745,0.0,0.6104071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1014714281237,9.66818808833981]}"
2020_07_27_00000000000000000077_0,Vietnam,2846,VNM,4476,3.0,2020/01/30,2020-07-27,33.412605,2020/01/30 06:25:55.615,0.28929704,412.96033,0.0,0.53676367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1140471999482,9.650201676494616]}"
2020_07_27_00000000000000000078_0,Vietnam,6258,VNM,7886,3.0,2020/01/30,2020-07-27,33.404434,2020/01/30 06:25:56.083,0.29096636,412.04742,0.0,0.5917551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12380638645058,9.623222058726824]}"
2020_07_27_00000000000000000079_0,Vietnam,4194,VNM,5169,3.0,2020/01/30,2020-07-27,42.313313,2020/01/30 06:29:01.282,0.35133523,413.15494,0.0,0.6521822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60007021499439,20.864729461974083]}"
2020_07_27_0000000000000000007a_0,Vietnam,4194,VNM,5169,3.0,2020/01/30,2020-07-27,42.321365,2020/01/30 06:29:01.669,0.15933757,413.0078,0.0,0.60963655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60007021499439,20.864729461974083]}"
2020_07_27_0000000000000000007b_0,Vietnam,2355,VNM,4128,3.0,2020/02/01,2020-07-27,32.73705,2020/02/01 06:14:31.615,25.668335,413.05722,0.0,0.68112504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98014359870984,10.711399975361157]}"
2020_07_27_0000000000000000007c_0,Vietnam,5949,VNM,7898,3.0,2020/02/17,2020-07-27,31.690897,2020/02/17 06:14:52.948,0.31335157,412.81387,0.0,0.45751727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.29069309382518,13.68815113574103]}"
2020_07_27_0000000000000000007d_0,Vietnam,5463,VNM,7343,3.0,2020/02/17,2020-07-27,31.714254,2020/02/17 06:14:53.228,0.537874,412.59433,0.0,0.548145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.27950363586788,13.72412395943142]}"
2020_07_27_0000000000000000007e_0,Vietnam,5957,VNM,7548,3.0,2020/02/17,2020-07-27,31.709904,2020/02/17 06:14:53.255,0.42602286,413.3645,0.0,0.5300969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.284611609823,13.715130753508822]}"
2020_07_27_0000000000000000007f_0,Vietnam,5818,VNM,8121,3.0,2020/02/17,2020-07-27,31.798231,2020/02/17 06:14:55.669,0.11146609,414.69296,0.0,0.48146763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.2646943805186,13.832042430502595]}"
2020_07_27_00000000000000000080_0,Vietnam,5861,VNM,8217,3.0,2020/02/17,2020-07-27,31.827509,2020/02/17 06:14:56.336,0.114394434,413.95886,0.0,0.4489582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.25786123850122,13.877008460115583]}"
2020_07_27_00000000000000000081_0,Vietnam,1060,VNM,1084,3.0,2020/02/17,2020-07-27,31.885027,2020/02/17 06:14:57.255,0.43733817,413.60736,0.0,0.50964755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23089605008923,13.957947313418963]}"
2020_07_27_00000000000000000082_0,Vietnam,3935,VNM,5421,3.0,2020/02/17,2020-07-27,31.92417,2020/02/17 06:14:58.282,0.32647857,413.57117,0.0,0.46511337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21920810307921,14.011906548954551]}"
2020_07_27_00000000000000000083_0,Vietnam,4009,VNM,5626,3.0,2020/02/17,2020-07-27,31.943121,2020/02/17 06:14:58.588,0.43777338,414.46866,0.0,0.4993833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21339807009376,14.038886166722344]}"
2020_07_27_00000000000000000084_0,Vietnam,4360,VNM,7453,3.0,2020/02/17,2020-07-27,31.968582,2020/02/17 06:14:59.696,0.0777925,413.7892,0.0,0.43237168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21688184988167,14.065865784490137]}"
2020_07_27_00000000000000000085_0,Vietnam,5252,VNM,6223,3.0,2020/02/24,2020-07-27,27.937756,2020/02/24 06:20:20.255,0.4114025,413.14645,0.0,0.4407639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36638908248278,10.81931844643233]}"
2020_07_27_00000000000000000086_0,Vietnam,2062,VNM,4352,3.0,2020/02/24,2020-07-27,27.933144,2020/02/24 06:20:20.282,0.299042,412.6159,0.0,0.4377182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.3723255438959,10.810325240509734]}"
2020_07_27_00000000000000000087_0,Vietnam,4271,VNM,6247,3.0,2020/02/24,2020-07-27,27.950363,2020/02/24 06:20:20.588,0.41145876,413.25372,0.0,0.45591584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36367953853386,10.837304858277527]}"
2020_07_27_00000000000000000088_0,Vietnam,5252,VNM,6223,3.0,2020/02/24,2020-07-27,27.941063,2020/02/24 06:20:20.642,0.1885729,413.1028,0.0,0.4619671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36638908248278,10.81931844643233]}"
2020_07_27_00000000000000000089_0,Vietnam,4727,VNM,5781,3.0,2020/02/24,2020-07-27,27.95835,2020/02/24 06:20:20.948,0.29939082,412.84024,0.0,0.45050207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36098024991587,10.855291270122722]}"
2020_07_27_0000000000000000008a_0,Vietnam,6199,VNM,8380,3.0,2020/02/24,2020-07-27,27.980087,2020/02/24 06:20:21.228,0.5242342,413.93478,0.0,0.43702847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35561244034254,10.891264093813113]}"
2020_07_27_0000000000000000008b_0,Vietnam,3799,VNM,7006,3.0,2020/02/24,2020-07-27,27.975569,2020/02/24 06:20:21.255,0.41185123,412.94727,0.0,0.44099122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35237160132509,10.882270887890515]}"
2020_07_27_0000000000000000008c_0,Vietnam,4356,VNM,7095,3.0,2020/02/24,2020-07-27,27.992672,2020/02/24 06:20:21.562,0.52413356,413.29626,0.0,0.45163518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34378519946861,10.909250505658308]}"
2020_07_27_0000000000000000008d_0,Vietnam,1793,VNM,1991,3.0,2020/02/24,2020-07-27,27.98815,2020/02/24 06:20:21.588,0.41171446,413.60907,0.0,0.44237512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34969767627955,10.900257299735712]}"
2020_07_27_0000000000000000008e_0,Vietnam,6199,VNM,8380,3.0,2020/02/24,2020-07-27,27.983532,2020/02/24 06:20:21.615,0.29944718,413.2133,0.0,0.41244337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35561244034254,10.891264093813113]}"
2020_07_27_0000000000000000008f_0,Vietnam,4441,VNM,7689,3.0,2020/02/24,2020-07-27,28.000708,2020/02/24 06:20:21.921,0.41130424,413.85562,0.0,0.45657608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34703400755939,10.918243711580907]}"
2020_07_27_00000000000000000090_0,Vietnam,4048,VNM,6839,3.0,2020/02/24,2020-07-27,27.996092,2020/02/24 06:20:21.948,0.29904658,412.8,0.0,0.44371712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35294392023498,10.909250505658308]}"
2020_07_27_00000000000000000091_0,Vietnam,3636,VNM,7255,3.0,2020/02/24,2020-07-27,28.033865,2020/02/24 06:20:22.948,0.2986595,412.93927,0.0,0.40247318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.33910454371842,10.972202947116493]}"
2020_07_27_00000000000000000092_0,Vietnam,3257,VNM,5309,3.0,2020/02/24,2020-07-27,28.112726,2020/02/24 06:20:25.336,0.08869624,412.61343,0.0,0.46166742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.31179692355848,11.098107830032863]}"
2020_07_27_00000000000000000093_0,Vietnam,5823,VNM,6654,3.0,2020/02/24,2020-07-27,28.561518,2020/02/24 06:20:37.002,0.09369519,412.38354,0.0,0.5338396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.15558982366007,11.79957789199549]}"
2020_07_27_00000000000000000094_0,Vietnam,5958,VNM,7142,3.0,2020/02/24,2020-07-27,34.319103,2020/02/24 06:22:51.336,0.14057231,411.7681,0.0,0.576545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.333525575094,19.911449634178716]}"
2020_07_27_00000000000000000095_0,Vietnam,6507,VNM,8206,3.0,2020/02/26,2020-07-27,26.561586,2020/02/26 06:08:33.228,20.661987,412.73773,0.0,0.4193612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53529121546437,11.233005918871829]}"
2020_07_27_00000000000000000096_0,Vietnam,6577,VNM,8414,3.0,2020/02/26,2020-07-27,26.573503,2020/02/26 06:08:33.562,20.6719,412.41327,0.0,0.46955276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53289432410708,11.250992330717025]}"
2020_07_27_00000000000000000097_0,Vietnam,6507,VNM,8206,3.0,2020/02/26,2020-07-27,26.562756,2020/02/26 06:08:33.615,20.78278,412.40576,0.0,0.38912284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53529121546437,11.233005918871829]}"
2020_07_27_00000000000000000098_0,Vietnam,6793,VNM,8352,3.0,2020/02/26,2020-07-27,26.58546,2020/02/26 06:08:33.895,20.681776,411.54083,0.0,0.38588938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.5213378316962,11.26897874256222]}"
2020_07_27_00000000000000000099_0,Vietnam,6577,VNM,8414,3.0,2020/02/26,2020-07-27,26.574682,2020/02/26 06:08:33.948,20.792685,411.6025,0.0,0.4142245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53289432410708,11.250992330717025]}"
2020_07_27_0000000000000000009a_0,Vietnam,6507,VNM,8206,3.0,2020/02/26,2020-07-27,26.569155,2020/02/26 06:08:33.975,20.850235,412.19656,0.0,0.3688167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53529121546437,11.233005918871829]}"
