file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,SAMPLE_1
2023/01/01,21.359072,105.7379,62.086666,27.053066,420.31284,0.7638956,0,2023/01/01 02:02:01.461,VNM,Vietnam,10
2023/01/01,21.474241,105.78067,62.13666,26.711086,420.93332,0.66345626,0,2023/01/01 02:02:01.317,VNM,Vietnam,10
2023/01/01,21.460114,105.77239,62.13271,26.752298,419.9448,0.6424448,0,2023/01/01 02:02:01.290,VNM,Vietnam,4
2023/01/01,21.445929,105.76437,62.128536,26.79582,421.3404,0.6060445,0,2023/01/01 02:02:01.263,VNM,Vietnam,10
2023/01/01,21.43165,105.75693,62.123924,26.841396,420.76572,0.61850727,0,2023/01/01 02:02:01.236,VNM,Vietnam,10
2023/01/01,21.417519,105.74865,62.11997,26.89029,419.96384,0.6294606,0,2023/01/01 02:02:01.209,VNM,Vietnam,10
2023/01/01,21.403332,105.740715,62.115757,26.941404,419.86615,0.619766,0,2023/01/01 02:02:01.182,VNM,Vietnam,10
2023/01/01,21.389282,105.73186,62.112267,26.995892,420.4088,0.633552,0,2023/01/01 02:02:01.155,VNM,Vietnam,10
2023/01/01,21.375172,105.72332,62.108524,27.052576,420.40866,0.6337096,0,2023/01/01 02:02:01.128,VNM,Vietnam,6
2023/01/01,21.506258,105.752205,62.179768,26.711561,420.42197,0.7692621,0,2023/01/01 02:02:00.650,VNM,Vietnam,10
2023/01/01,21.492096,105.74405,62.175705,26.75277,420.016,0.68149227,0,2023/01/01 02:02:00.623,VNM,Vietnam,10
2023/01/01,21.477905,105.73604,62.17153,26.796423,420.5239,0.710751,0,2023/01/01 02:02:00.596,VNM,Vietnam,10
2023/01/01,21.38742,105.75408,62.094856,26.943024,421.37848,0.69808376,0,2023/01/01 02:02:01.515,VNM,Vietnam,4
2023/01/01,21.463736,105.727974,62.167408,26.842716,421.5322,0.61666036,0,2023/01/01 02:02:00.569,VNM,Vietnam,4
2023/01/01,21.42118,105.703926,62.154934,26.99663,419.05847,0.65772724,0,2023/01/01 02:02:00.488,VNM,Vietnam,8
2023/01/01,21.407122,105.69497,62.151512,27.053833,420.58505,0.61542386,0,2023/01/01 02:02:00.461,VNM,Vietnam,1
2023/01/01,21.522318,105.73782,62.201454,26.71232,421.68024,0.70425415,0,2023/01/01 02:02:00.317,VNM,Vietnam,4
2023/01/01,21.507982,105.73061,62.196632,26.75263,420.47626,0.6586676,0,2023/01/01 02:02:00.290,VNM,Vietnam,10
2023/01/01,21.493963,105.72173,62.193165,26.797089,421.26492,0.61529636,0,2023/01/01 02:02:00.263,VNM,Vietnam,10
2023/01/01,21.479794,105.71365,62.189053,26.843323,421.35342,0.61090237,0,2023/01/01 02:02:00.236,VNM,Vietnam,3
2023/01/01,21.465616,105.705574,62.184944,26.892096,420.29172,0.5945972,0,2023/01/01 02:02:00.209,VNM,Vietnam,10
2023/01/01,21.509972,105.70765,62.214615,26.79674,420.71793,0.6492244,0,2023/01/01 02:01:59.929,VNM,Vietnam,10
2023/01/01,21.495804,105.699524,62.210537,26.84296,420.30472,0.6508819,0,2023/01/01 02:01:59.902,VNM,Vietnam,4
2023/01/01,21.48153,105.69201,62.20597,26.89114,421.9516,0.70923877,0,2023/01/01 02:01:59.875,VNM,Vietnam,10
2023/01/01,21.511786,105.68536,62.232014,26.84243,419.83447,0.64113104,0,2023/01/01 02:01:59.569,VNM,Vietnam,10
2023/01/01,21.497608,105.67728,62.22791,26.891304,420.35007,0.5844681,0,2023/01/01 02:01:59.542,VNM,Vietnam,10
2023/01/01,21.483377,105.6695,62.22356,26.942413,419.4909,0.6658596,0,2023/01/01 02:01:59.515,VNM,Vietnam,10
2023/01/01,21.435204,105.71298,62.15827,26.941832,420.72632,0.6959103,0,2023/01/01 02:02:00.515,VNM,Vietnam,8
2023/01/01,21.527853,105.67106,62.25366,26.843952,421.04498,0.5674803,0,2023/01/01 02:01:59.236,VNM,Vietnam,4
2023/01/01,21.40153,105.76253,62.098667,26.891418,420.64487,0.6328023,0,2023/01/01 02:02:01.542,VNM,Vietnam,4
2023/01/01,21.429895,105.77843,62.107086,26.796726,420.80753,0.65225416,0,2023/01/01 02:02:01.596,VNM,Vietnam,10
2023/01/01,21.337584,105.81888,62.012886,26.890732,421.32928,0.6205083,0,2023/01/01 02:02:02.875,VNM,Vietnam,6
2023/01/01,21.323359,105.8111,62.008537,26.94176,421.54037,0.65153867,0,2023/01/01 02:02:02.848,VNM,Vietnam,10
2023/01/01,21.309208,105.80281,62.004585,26.995821,419.3106,0.7339301,0,2023/01/01 02:02:02.821,VNM,Vietnam,10
2023/01/01,21.295,105.79491,62.00034,27.052029,420.88983,0.7533561,0,2023/01/01 02:02:02.794,VNM,Vietnam,8
2023/01/01,21.410276,105.83708,62.05084,26.711538,420.4748,0.7090369,0,2023/01/01 02:02:02.650,VNM,Vietnam,4
2023/01/01,21.396097,105.82906,62.04667,26.752699,420.6972,0.7184074,0,2023/01/01 02:02:02.623,VNM,Vietnam,3
2023/01/01,21.381933,105.820946,62.04258,26.796515,420.62756,0.5671636,0,2023/01/01 02:02:02.596,VNM,Vietnam,3
2023/01/01,21.367762,105.812836,62.038486,26.842886,420.68137,0.65371054,0,2023/01/01 02:02:02.569,VNM,Vietnam,6
2023/01/01,21.3536,105.80464,62.03446,26.891872,421.2466,0.62891674,0,2023/01/01 02:02:02.542,VNM,Vietnam,3
2023/01/01,21.33932,105.79716,62.02987,26.942717,420.7625,0.76739043,0,2023/01/01 02:02:02.515,VNM,Vietnam,10
2023/01/01,21.311,105.78062,62.02194,27.053375,422.46545,0.77834743,0,2023/01/01 02:02:02.461,VNM,Vietnam,10
2023/01/01,21.412075,105.814926,62.068142,26.751835,420.1953,0.6190159,0,2023/01/01 02:02:02.290,VNM,Vietnam,3
2023/01/01,21.397902,105.80687,62.064003,26.795254,420.68683,0.6262597,0,2023/01/01 02:02:02.263,VNM,Vietnam,3
2023/01/01,21.415745,105.7703,62.10302,26.842972,420.2598,0.549959,0,2023/01/01 02:02:01.569,VNM,Vietnam,6
2023/01/01,21.383743,105.79874,62.059937,26.841385,420.46893,0.5750739,0,2023/01/01 02:02:02.236,VNM,Vietnam,4
2023/01/01,21.355335,105.78298,62.051395,26.940763,421.48114,0.7339601,0,2023/01/01 02:02:02.182,VNM,Vietnam,10
2023/01/01,21.341194,105.77471,62.04744,26.994604,420.6323,0.75361866,0,2023/01/01 02:02:02.155,VNM,Vietnam,10
2023/01/01,21.327105,105.76604,62.0438,27.05132,420.28574,0.79806554,0,2023/01/01 02:02:02.128,VNM,Vietnam,10
2023/01/01,21.442333,105.80885,62.093822,26.710417,420.81894,0.70269585,0,2023/01/01 02:02:01.983,VNM,Vietnam,4
2023/01/01,21.428152,105.800804,62.08967,26.751707,420.35962,0.7208308,0,2023/01/01 02:02:01.956,VNM,Vietnam,3
2023/01/01,21.413979,105.7927,62.085567,26.79563,420.68637,0.57243586,0,2023/01/01 02:02:01.929,VNM,Vietnam,6
2023/01/01,21.399809,105.78453,62.081516,26.842169,420.98056,0.62148255,0,2023/01/01 02:02:01.902,VNM,Vietnam,1
2023/01/01,21.385633,105.776375,62.077454,26.89124,420.9341,0.5505596,0,2023/01/01 02:02:01.875,VNM,Vietnam,4
2023/01/01,21.371393,105.76859,62.073093,26.94239,420.08212,0.6666335,0,2023/01/01 02:02:01.848,VNM,Vietnam,8
2023/01/01,21.357235,105.76028,62.06916,26.996502,420.73096,0.7244629,0,2023/01/01 02:02:01.821,VNM,Vietnam,10
2023/01/01,21.343128,105.75155,62.065544,27.053497,420.97308,0.7156316,0,2023/01/01 02:02:01.794,VNM,Vietnam,10
2023/01/01,21.458197,105.79478,62.11517,26.711893,420.9114,0.76064813,0,2023/01/01 02:02:01.650,VNM,Vietnam,10
2023/01/01,21.444063,105.78652,62.11119,26.7531,420.9415,0.721897,0,2023/01/01 02:02:01.623,VNM,Vietnam,3
2023/01/01,21.369574,105.790634,62.05584,26.89002,420.63852,0.6178394,0,2023/01/01 02:02:02.209,VNM,Vietnam,6
2023/01/01,21.513674,105.66304,62.249504,26.892538,419.9969,0.6018493,0,2023/01/01 02:01:59.209,VNM,Vietnam,10
2023/01/01,21.557924,105.66511,62.2791,26.797005,422.05325,0.69006366,0,2023/01/01 02:01:58.929,VNM,Vietnam,10
2023/01/01,21.543776,105.65681,62.275154,26.843548,422.12943,0.596502,0,2023/01/01 02:01:58.902,VNM,Vietnam,2
2023/01/01,21.655748,105.55737,62.425755,26.84314,420.64877,0.6229691,0,2023/01/01 02:01:56.569,VNM,Vietnam,10
2023/01/01,21.641552,105.54943,62.421543,26.891537,420.062,0.57577676,0,2023/01/01 02:01:56.542,VNM,Vietnam,2
2023/01/01,21.627356,105.54149,62.417336,26.94246,419.88083,0.65664625,0,2023/01/01 02:01:56.515,VNM,Vietnam,10
2023/01/01,21.714317,105.56735,62.459663,26.712395,419.73703,0.7685071,0,2023/01/01 02:01:56.317,VNM,Vietnam,10
2023/01/01,21.700157,105.55916,62.455635,26.753801,419.4848,0.651624,0,2023/01/01 02:01:56.290,VNM,Vietnam,3
2023/01/01,21.685965,105.5511,62.451496,26.79763,421.0236,0.7263985,0,2023/01/01 02:01:56.263,VNM,Vietnam,10
2023/01/01,21.67177,105.54302,62.447376,26.843712,420.7219,0.6735768,0,2023/01/01 02:01:56.236,VNM,Vietnam,3
2023/01/01,21.657566,105.53498,62.443233,26.892298,422.58896,0.70611185,0,2023/01/01 02:01:56.209,VNM,Vietnam,10
2023/01/01,21.643286,105.52739,62.43873,26.942982,420.41275,0.7548313,0,2023/01/01 02:01:56.182,VNM,Vietnam,8
2023/01/01,21.62885,105.52089,62.43338,26.995152,417.94843,0.6795696,0,2023/01/01 02:01:56.155,VNM,Vietnam,8
