file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,is_rice_area
2022-01-01,10.443097,105.78575,42.088207,0.123241335,419.0516,0.52926415,0.0,2022-01-01 03:15:51.977012992,VNM,Vietnam,True
2022-01-01,10.436822,105.733246,42.11544,0.71925807,419.4851,0.53975487,0.0,2022-01-01 03:15:51.563014144,VNM,Vietnam,True
2022-01-01,10.8460865,105.487526,42.60621,0.12102657,419.17004,0.5462394,0.0,2022-01-01 03:15:43.977016320,VNM,Vietnam,True
2022-01-01,10.853843,105.50086,42.604397,0.29111856,418.92157,0.5139577,0.0,2022-01-01 03:15:44.004012544,VNM,Vietnam,True
2022-01-01,10.861627,105.514175,42.602623,0.5237542,419.6138,0.5507462,0.0,2022-01-01 03:15:44.031009280,VNM,Vietnam,True
2022-01-01,10.869437,105.52747,42.600887,0.76365095,418.5264,0.6612895,0.0,2022-01-01 03:15:44.058005504,VNM,Vietnam,True
2022-01-01,10.821572,105.48662,42.586475,0.2516495,418.65796,0.60999167,0.0,2022-01-01 03:15:44.282989312,VNM,Vietnam,True
2022-01-01,10.829302,105.49997,42.584625,0.12111836,418.4045,0.5456231,0.0,2022-01-01 03:15:44.310025984,VNM,Vietnam,True
2022-01-01,10.837058,105.513306,42.582813,0.291208,419.96054,0.5006869,0.0,2022-01-01 03:15:44.337022208,VNM,Vietnam,True
2022-01-01,10.844841,105.52662,42.58104,0.5238322,419.26056,0.52924407,0.0,2022-01-01 03:15:44.364018688,VNM,Vietnam,True
2022-01-01,10.789408,105.47229,42.568703,0.72023606,418.72537,0.52820617,0.0,2022-01-01 03:15:44.563011840,VNM,Vietnam,True
2022-01-01,10.797086,105.48569,42.56678,0.48101962,419.0576,0.593107,0.0,2022-01-01 03:15:44.590008320,VNM,Vietnam,True
2022-01-01,10.804789,105.49906,42.56489,0.25163484,419.30054,0.57690847,0.0,2022-01-01 03:15:44.617004544,VNM,Vietnam,True
2022-01-01,10.828055,105.53906,42.55946,0.52391,418.57004,0.5474383,0.0,2022-01-01 03:15:44.697993984,VNM,Vietnam,True
